0.098 0.458106 0.143624 0.121259 0.213162 -0.0199394 -0.020133 -0.109464 0.421933 0.431871 -0.201146
0.099 0.46322 0.144205 0.121853 0.217312 -0.0201493 -0.0203449 -0.112835 0.427276 0.439962 -0.205272
0.1 0.468337 0.144783 0.122436 0.221477 -0.0203597 -0.0205575 -0.116252 0.432619 0.448131 -0.20944
0.101 0.473456 0.14536 0.12301 0.225658 -0.0205709 -0.0207708 -0.119716 0.437964 0.456377 -0.213649
0.102 0.478579 0.145934 0.123574 0.229854 -0.0207826 -0.0209846 -0.123226 0.443309 0.464703 -0.217901
0.103 0.484204 0.147002 0.12405 0.23414 -0.0209879 -0.0211918 -0.126848 0.44859 0.473095 -0.222194
0.104 0.48999 0.148223 0.124479 0.238477 -0.0211891 -0.0213949 -0.130561 0.453827 0.481572 -0.22653
0.105 0.495763 0.149426 0.124901 0.242827 -0.0213912 -0.0215989 -0.13432 0.459061 0.490131 -0.230907
0.106 0.501525 0.150615 0.125317 0.247186 -0.0215943 -0.0218039 -0.138122 0.464297 0.498769 -0.235326
0.107 0.507276 0.15179 0.125728 0.251556 -0.0217985 -0.02201 -0.141968 0.469534 0.507487 -0.239787
0.108 0.513016 0.152952 0.126134 0.255934 -0.0220038 -0.0222172 -0.145857 0.474772 0.516285 -0.24429
0.109 0.518748 0.154101 0.126535 0.260322 -0.02221 -0.0224254 -0.14979 0.480011 0.525163 -0.248835
0.11 0.52447 0.155237 0.12693 0.264719 -0.0224173 -0.0226347 -0.153765 0.485252 0.53412 -0.253422
0.111 0.530183 0.156363 0.127321 0.269125 -0.0226256 -0.022845 -0.157783 0.490494 0.543157 -0.25805
0.112 0.535889 0.157478 0.127706 0.273539 -0.0228349 -0.0230563 -0.161843 0.495737 0.552274 -0.262721
0.114 0.547277 0.159677 0.128463 0.282394 -0.0232563 -0.0234818 -0.170094 0.506227 0.570748 -0.272188
0.119 0.575635 0.165016 0.130273 0.304671 -0.0243254 -0.0245616 -0.191471 0.532471 0.618336 -0.296587
0.124 0.603859 0.170165 0.131973 0.327136 -0.0254151 -0.0256625 -0.213923 0.558732 0.667934 -0.322034
0.129 0.631982 0.175162 0.133569 0.349774 -0.0265234 -0.0267824 -0.237451 0.585006 0.719553 -0.348528
0.134 0.660026 0.180034 0.135071 0.37257 -0.0276489 -0.02792 -0.262054 0.611286 0.7732 -0.37607
0.139 0.688009 0.184806 0.136485 0.395509 -0.0287903 -0.029074 -0.287732 0.637571 0.82888 -0.404658
0.144 0.715947 0.189497 0.137818 0.418579 -0.0299468 -0.0302434 -0.314483 0.663856 0.886601 -0.434294
0.149 0.74385 0.194122 0.139077 0.441768 -0.0311175 -0.0314274 -0.342306 0.69014 0.946366 -0.464977
0.154 0.771729 0.198694 0.140269 0.465067 -0.0323017 -0.0326254 -0.371198 0.716423 1.00818 -0.496707
0.159 0.79959 0.203225 0.141398 0.488466 -0.0334989 -0.0338368 -0.401158 0.742702 1.07205 -0.529484
0.164 0.82744 0.207723 0.14247 0.511956 -0.0347086 -0.035061 -0.432183 0.768978 1.13797 -0.563309
0.169 0.855285 0.212196 0.143489 0.535531 -0.0359304 -0.0362977 -0.464273 0.795249 1.20595 -0.59818
0.174 0.883129 0.216651 0.144459 0.559183 -0.0371638 -0.0375465 -0.497426 0.821517 1.27599 -0.634099
0.179 0.913026 0.223127 0.145226 0.583062 -0.0383891 -0.0387869 -0.531894 0.847525 1.34819 -0.671065
0.184 0.943261 0.229929 0.145928 0.607027 -0.0396225 -0.0400356 -0.567468 0.873468 1.42248 -0.709078
0.189 0.97343 0.236657 0.146602 0.63104 -0.0408686 -0.0412974 -0.604087 0.899408 1.49884 -0.748139
0.194 1.00354 0.243319 0.147252 0.655097 -0.0421269 -0.0425718 -0.641748 0.925343 1.57726 -0.788247
0.199 1.0336 0.249927 0.147877 0.679195 -0.0433971 -0.0438586 -0.680452 0.951275 1.65774 -0.829401
0.204 1.06362 0.256486 0.14848 0.703332 -0.0446788 -0.0451572 -0.720199 0.977202 1.74029 -0.871603
0.209 1.0936 0.263003 0.149063 0.727505 -0.0459717 -0.0464674 -0.760989 1.00312 1.82492 -0.914853
0.214 1.12355 0.269485 0.149625 0.751712 -0.0472754 -0.0477889 -0.80282 1.02904 1.91161 -0.959149
0.219 1.15347 0.275937 0.150169 0.775951 -0.0485898 -0.0491213 -0.845693 1.05495 2.00037 -1.00449
0.224 1.18336 0.282363 0.150696 0.80022 -0.0499144 -0.0504645 -0.889608 1.08086 2.0912 -1.05088
0.229 1.21324 0.288768 0.151206 0.824517 -0.0512492 -0.0518181 -0.934564 1.10676 2.18411 -1.09832
0.234 1.2431 0.295156 0.151701 0.84884 -0.0525937 -0.0531819 -0.98056 1.13266 2.27908 -1.14681
0.239 1.27295 0.30153 0.152181 0.873189 -0.0539479 -0.0545558 -1.0276 1.15855 2.37613 -1.19634
0.244 1.30279 0.307893 0.152648 0.89756 -0.0553116 -0.0559395 -1.07567 1.18443 2.47526 -1.24692
0.249 1.33262 0.314248 0.153102 0.921954 -0.0566845 -0.0573328 -1.12479 1.21032 2.57646 -1.29855
0.254 1.36244 0.320598 0.153543 0.946368 -0.0580665 -0.0587355 -1.17495 1.23619 2.67973 -1.35122
0.259 1.39226 0.326945 0.153974 0.970803 -0.0594574 -0.0601476 -1.22614 1.26206 2.78508 -1.40494
0.264 1.42208 0.333291 0.154393 0.995255 -0.060857 -0.0615688 -1.27838 1.28793 2.8925 -1.45971
0.269 1.4519 0.339638 0.154802 1.01973 -0.0622653 -0.062999 -1.33165 1.31379 3.002 -1.51553
0.274 1.48172 0.345987 0.155201 1.04421 -0.0636821 -0.0644381 -1.38596 1.33965 3.11357 -1.57239
0.279 1.51154 0.352342 0.155591 1.06872 -0.0651073 -0.0658859 -1.44131 1.3655 3.22722 -1.6303
0.284 1.54137 0.358702 0.155973 1.09323 -0.0665406 -0.0673423 -1.49769 1.39135 3.34294 -1.68926
0.289 1.5712 0.365069 0.156346 1.11776 -0.0679821 -0.0688072 -1.55512 1.41719 3.46074 -1.74926
0.294 1.60104 0.371446 0.156712 1.14231 -0.0694315 -0.0702804 -1.61357 1.44304 3.58062 -1.81031
0.299 1.63187 0.378817 0.157035 1.1669 -0.070883 -0.0717558 -1.67317 1.46878 3.70263 -1.87241
0.304 1.66401 0.387488 0.157305 1.19155 -0.072335 -0.0732317 -1.73392 1.49439 3.82681 -1.93556
0.309 1.69613 0.396151 0.157571 1.21621 -0.0737952 -0.0747163 -1.79571 1.51999 3.95306 -1.99975
0.314 1.72825 0.404808 0.157833 1.24087 -0.0752634 -0.0762093 -1.85854 1.54559 4.08139 -2.06499
0.319 1.76035 0.41346 0.158091 1.26554 -0.0767396 -0.0777105 -1.92239 1.57118 4.21179 -2.13128
0.324 1.79245 0.42211 0.158346 1.29022 -0.0782236 -0.07922 -1.98727 1.59677 4.34426 -2.19861
0.329 1.82455 0.430757 0.158598 1.31491 -0.0797154 -0.0807376 -2.05319 1.62236 4.47881 -2.26699
0.334 1.85663 0.439404 0.158846 1.3396 -0.0812147 -0.0822632 -2.12014 1.64794 4.61544 -2.33642
0.339 1.88872 0.448051 0.159091 1.3643 -0.0827216 -0.0837966 -2.18812 1.67352 4.75414 -2.4069
0.344 1.9208 0.4567 0.159333 1.389 -0.0842358 -0.0853378 -2.25713 1.69909 4.89492 -2.47842
0.349 1.95288 0.465352 0.159572 1.41371 -0.0857573 -0.0868867 -2.32717 1.72465 5.03777 -2.55099
0.354 1.98496 0.474007 0.159809 1.43843 -0.0872861 -0.0884432 -2.39825 1.75022 5.1827 -2.62461
0.359 2.01704 0.482666 0.160042 1.46315 -0.088822 -0.0900071 -2.47035 1.77578 5.3297 -2.69928
0.364 2.04912 0.49133 0.160274 1.48788 -0.0903649 -0.0915785 -2.54349 1.80133 5.47879 -2.77499
0.369 2.0812 0.5 0.160502 1.51262 -0.0919148 -0.0931572 -2.61766 1.82688 5.62995 -2.85175
0.374 2.11329 0.508677 0.160729 1.53735 -0.0934714 -0.0947431 -2.69286 1.85242 5.78318 -2.92956
0.379 2.14537 0.51736 0.160953 1.5621 -0.095035 -0.0963362 -2.76909 1.87796 5.93849 -3.00841
